ID,WL,U,V,Sal,Temp,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24
1591,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1592,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1593,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1594,0.8100,0.0000,0.0000,33.7488,23.3904,0.0000,0.8646,0.3706,0.0000,222.4651,54.8942,0.7175,1.2751,0.3127,0.0313,122.0334,76.5084,6.0303,7.6858,0.2791,0.3488,183.0501,14.0706,0.0698,3.8254,0.2643,0.1982,0.5286,3.6339,1.9821
1595,0.8100,0.0000,0.0000,33.7313,23.3978,0.0000,0.8702,0.3730,0.0000,222.2238,54.8942,0.7175,1.2695,0.3143,0.0314,122.8413,76.7103,6.0559,7.7160,0.2796,0.3495,184.2619,14.1305,0.0699,3.8355,0.2643,0.1982,0.5286,3.6339,1.9821
1596,0.8100,0.0000,0.0000,33.4486,23.3650,0.0000,0.9395,0.4027,0.0000,222.8394,54.8942,0.7268,1.3187,0.3804,0.0380,128.4623,78.1156,6.1640,8.6069,0.2971,0.3714,192.6935,14.3827,0.0743,3.9058,0.2643,0.1982,0.5286,3.6339,1.9821
1597,0.8100,0.0000,0.0000,33.1859,23.3238,0.0000,1.0024,0.4296,0.0000,223.7232,54.8942,0.7361,1.3739,0.4445,0.0445,133.1754,79.2939,6.2434,9.4630,0.3140,0.3926,199.7632,14.5679,0.0785,3.9647,0.2643,0.1982,0.5286,3.6339,1.9821
1598,0.8100,0.0000,0.0000,32.8970,23.2888,0.0000,1.0730,0.4599,0.0000,224.3963,54.8942,0.7457,1.4255,0.5124,0.0512,138.8468,80.7117,6.3508,10.3773,0.3320,0.4151,208.2703,14.8186,0.0830,4.0356,0.2643,0.1982,0.5286,3.6339,1.9821
1599,0.8100,0.0000,0.0000,33.9525,23.7729,0.0000,0.9025,0.3868,0.0000,214.4274,54.8942,0.7143,0.7212,0.2289,0.0229,163.4520,86.8630,6.4776,1.1406,0.2735,0.3418,245.1779,15.1144,0.0684,4.3431,0.2643,0.1982,0.5286,3.6339,1.9821
1600,0.8100,0.0000,0.0000,33.9983,23.5094,0.0000,0.8315,0.3564,0.0000,220.4943,55.7329,0.7143,1.0706,0.2546,0.0255,132.9670,79.2417,6.0359,4.6260,0.2699,0.3374,199.4505,14.0837,0.0675,3.9621,0.2746,0.2060,0.5493,3.7762,2.0597
1601,0.8100,0.0000,0.0000,33.9846,23.5191,0.0000,0.8368,0.3586,0.0000,220.2192,56.2982,0.7143,1.0608,0.2554,0.0255,134.0640,79.5160,6.0619,4.5904,0.2704,0.3380,201.0960,14.1444,0.0676,3.9758,0.2748,0.2061,0.5496,3.7784,2.0609
1602,0.8100,0.0000,0.0000,33.9521,23.5049,0.0000,0.8408,0.3603,0.0000,220.3989,58.0874,0.7143,1.0889,0.2619,0.0262,132.3263,79.0816,6.0662,5.0518,0.2711,0.3389,198.4894,14.1545,0.0678,3.9541,0.2769,0.2077,0.5539,3.8080,2.0771
1603,0.8100,0.0000,0.0000,34.0235,23.5257,0.0000,0.8296,0.3556,0.0000,220.2370,54.2833,0.7143,1.0416,0.2490,0.0249,134.9286,79.7322,6.0406,4.1911,0.2694,0.3368,202.3930,14.0948,0.0674,3.9866,0.2727,0.2045,0.5454,3.7499,2.0454
1604,0.8100,0.0000,0.0000,33.9157,23.4893,0.0000,0.8454,0.3623,0.0000,220.5927,60.0881,0.7143,1.1199,0.2691,0.0269,130.4191,78.6048,6.0716,5.5638,0.2719,0.3399,195.6287,14.1671,0.0680,3.9302,0.2793,0.2095,0.5587,3.8408,2.0950
1605,0.8100,0.0000,0.0000,33.9006,23.4665,0.0000,0.8435,0.3615,0.0000,221.0371,61.1128,0.7143,1.1552,0.2741,0.0274,127.7306,77.9326,6.0488,6.0146,0.2721,0.3402,191.5959,14.1139,0.0680,3.8966,0.2811,0.2108,0.5622,3.8651,2.1082
1606,0.8100,0.0000,0.0000,33.8669,23.4464,0.0000,0.8464,0.3627,0.0000,221.3409,63.0301,0.7143,1.1915,0.2814,0.0281,125.3171,77.3293,6.0452,6.5698,0.2728,0.3411,187.9756,14.1055,0.0682,3.8665,0.2836,0.2127,0.5671,3.8991,2.1268
1607,0.8100,0.0000,0.0000,33.8321,23.4271,0.0000,0.8497,0.3642,0.0000,221.6257,64.9929,0.7143,1.2272,0.2888,0.0289,122.9762,76.7440,6.0435,7.1238,0.2736,0.3420,184.4643,14.1015,0.0684,3.8372,0.2861,0.2146,0.5721,3.9334,2.1455
1608,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1609,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1610,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1611,0.8100,0.0000,0.0000,33.7249,23.5639,0.0000,0.9025,0.3868,0.0000,220.1960,53.8491,0.7327,1.0390,0.3082,0.0308,140.4710,81.1177,6.0139,6.6699,0.3413,0.4266,210.7064,14.0325,0.0853,4.0559,0.3961,0.2971,0.7922,5.4461,2.9706
1612,0.8100,0.0000,0.0000,33.4369,23.5248,0.0000,0.9025,0.3868,0.0000,221.6742,55.5754,0.7489,1.1430,0.3730,0.0373,136.8450,80.2113,5.8990,10.1086,0.4046,0.5057,205.2675,13.7643,0.1011,4.0106,0.5093,0.3820,1.0186,7.0029,3.8197
1613,0.8100,0.0000,0.0000,33.4922,23.5412,0.0000,0.9025,0.3868,0.0000,221.1605,55.3640,0.7455,1.1113,0.3591,0.0359,138.5460,80.6365,5.9397,9.3074,0.3915,0.4894,207.8190,13.8592,0.0979,4.0318,0.4854,0.3641,0.9709,6.6747,3.6407
1614,0.8100,0.0000,0.0000,33.5359,23.5612,0.0000,0.9025,0.3868,0.0000,220.5717,55.2929,0.7426,1.0768,0.3471,0.0347,140.6901,81.1725,5.9867,8.5628,0.3805,0.4756,211.0351,13.9689,0.0951,4.0586,0.4649,0.3487,0.9298,6.3923,3.4867
1615,0.8100,0.0000,0.0000,33.5796,23.5839,0.0000,0.9025,0.3868,0.0000,219.9142,55.2586,0.7396,1.0388,0.3346,0.0335,143.1351,81.7838,6.0392,7.7770,0.3692,0.4615,214.7027,14.0915,0.0923,4.0892,0.4438,0.3328,0.8875,6.1017,3.3282
1616,0.8100,0.0000,0.0000,33.6953,23.5763,0.0000,0.9025,0.3868,0.0000,219.9232,54.2485,0.7338,1.0279,0.3123,0.0312,141.9548,81.4887,6.0365,6.7633,0.3461,0.4326,212.9322,14.0853,0.0865,4.0744,0.4038,0.3028,0.8076,5.5521,3.0284
1617,0.8100,0.0000,0.0000,33.7790,23.5885,0.0000,0.9025,0.3868,0.0000,219.4710,53.7594,0.7291,0.9965,0.2933,0.0293,143.1086,81.7772,6.0718,5.7509,0.3276,0.4096,214.6630,14.1675,0.0819,4.0889,0.3707,0.2780,0.7414,5.0973,2.7803
1618,0.8100,0.0000,0.0000,33.2017,23.4893,0.0000,0.9025,0.3868,0.0000,222.9739,56.9361,0.7623,1.2327,0.4264,0.0426,133.4784,79.3696,5.7976,12.9726,0.4566,0.5707,200.2175,13.5277,0.1141,3.9685,0.6026,0.4519,1.2052,8.2855,4.5194
1619,0.8100,0.0000,0.0000,33.2663,23.5097,0.0000,0.9025,0.3868,0.0000,222.3419,56.7063,0.7582,1.1940,0.4101,0.0410,135.6053,79.9013,5.8477,12.0178,0.4412,0.5515,203.4080,13.6446,0.1103,3.9951,0.5744,0.4308,1.1489,7.8984,4.3082
1620,0.8100,0.0000,0.0000,33.3384,23.5250,0.0000,0.9025,0.3868,0.0000,221.8293,56.3492,0.7540,1.1606,0.3930,0.0393,137.1369,80.2842,5.8880,11.0702,0.4248,0.5311,205.7054,13.7388,0.1062,4.0142,0.5448,0.4086,1.0896,7.4908,4.0859
1621,0.8100,0.0000,0.0000,34.0368,23.5550,0.0000,0.8334,0.3572,0.0000,219.6402,53.2712,0.7143,0.9979,0.2434,0.0243,138.3672,80.5918,6.0749,3.6596,0.2693,0.3366,207.5508,14.1748,0.0673,4.0296,0.2707,0.2030,0.5415,3.7225,2.0305
1622,0.8100,0.0000,0.0000,34.0490,23.5823,0.0000,0.8370,0.3587,0.0000,219.0838,52.3415,0.7143,0.9573,0.2383,0.0238,141.5660,81.3915,6.1070,3.1668,0.2692,0.3365,212.3490,14.2496,0.0673,4.0696,0.2689,0.2017,0.5378,3.6972,2.0167
1623,0.8100,0.0000,0.0000,33.8423,23.6012,0.0000,0.9025,0.3868,0.0000,219.0405,53.4350,0.7254,0.9683,0.2785,0.0278,144.3670,82.0917,6.1056,4.9303,0.3133,0.3917,216.5504,14.2465,0.0783,4.1046,0.3448,0.2586,0.6897,4.7416,2.5863
1624,0.8100,0.0000,0.0000,33.9372,23.6013,0.0000,0.9025,0.3868,0.0000,218.8833,52.6933,0.7205,0.9509,0.2591,0.0259,144.1192,82.0298,6.1168,3.9987,0.2937,0.3672,216.1787,14.2725,0.0734,4.1015,0.3106,0.2329,0.6211,4.2703,2.3293
1625,0.8100,0.0000,0.0000,33.9811,23.6141,0.0000,0.9025,0.3868,0.0000,218.4810,52.5233,0.7178,0.9260,0.2482,0.0248,145.4464,82.3616,6.1486,3.3668,0.2834,0.3543,218.1695,14.3468,0.0709,4.1181,0.2917,0.2188,0.5834,4.0109,2.1877
1626,0.8100,0.0000,0.0000,34.0387,23.6088,0.0000,0.8454,0.3623,0.0000,218.4491,52.5401,0.7143,0.9236,0.2365,0.0237,144.6200,82.1550,6.1560,2.8603,0.2697,0.3372,216.9299,14.3640,0.0674,4.1077,0.2681,0.2011,0.5362,3.6864,2.0108
1627,0.8100,0.0000,0.0000,34.0302,23.5865,0.0000,0.8422,0.3609,0.0000,218.9101,53.2287,0.7143,0.9564,0.2405,0.0241,142.0079,81.5020,6.1286,3.2520,0.2698,0.3372,213.0119,14.3001,0.0674,4.0751,0.2695,0.2022,0.5391,3.7062,2.0216
1628,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1629,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1630,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1631,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1632,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1633,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1634,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1635,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1636,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1637,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1638,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1639,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1640,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1641,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1642,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1643,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1644,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1645,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1646,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1647,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1648,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1649,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1650,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1651,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1652,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1653,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1654,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1655,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1656,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1657,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1658,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1659,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1660,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1661,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1662,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1663,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1664,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1665,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1666,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1667,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1668,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1669,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1670,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1671,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1672,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1673,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1674,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1675,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1676,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1677,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1678,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1679,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
1680,0.8100,0.0000,0.0000,34.2868,23.2190,0.0000,0.7000,0.3000,0.0000,228.1857,44.7854,0.7143,1.3929,0.2484,0.0248,100.0000,71.0000,5.3571,6.6066,0.2597,0.3247,150.0000,12.5000,0.0649,3.5500,0.2752,0.2064,0.5504,3.7841,2.0641
